x,y
3804.5000000000,0.0286560321
3804.0000000000,0.0247138062
3803.5000000000,0.0273385590
3803.0000000000,0.0311992658
3802.5000000000,0.0305877290
3802.0000000000,0.0435869874
3801.5000000000,0.0333454533
3801.0000000000,0.0285545668
3800.5000000000,0.0333966635
3800.0000000000,0.0338065312
3799.5000000000,0.0311992658
3799.0000000000,0.0330894794
3798.5000000000,0.0295701320
3798.0000000000,0.0302822361
3797.5000000000,0.0228042470
3797.0000000000,0.0251671222
3796.5000000000,0.0299769266
3796.0000000000,0.0283516969
3795.5000000000,0.0291128768
3795.0000000000,0.0292652495
3794.5000000000,0.0292144535
3794.0000000000,0.0302822361
3793.5000000000,0.0345759243
3793.0000000000,0.0344219525
3792.5000000000,0.0308934055
3792.0000000000,0.0307405443
3791.5000000000,0.0318115388
3791.0000000000,0.0315563355
3790.5000000000,0.0301804459
3790.0000000000,0.0293668567
3789.5000000000,0.0315563355
3789.0000000000,0.0360667257
3788.5000000000,0.0361697009
3788.0000000000,0.0349867436
3787.5000000000,0.0322712276
3787.0000000000,0.0351922778
3786.5000000000,0.0325267899
3786.0000000000,0.0318625948
3785.5000000000,0.0270855896
3785.0000000000,0.0299260595
3784.5000000000,0.0313012602
3784.0000000000,0.0298243405
3783.5000000000,0.0303840467
3783.0000000000,0.0292652495
3782.5000000000,0.0287067724
3782.0000000000,0.0290620960
3781.5000000000,0.0292652495
3781.0000000000,0.0296718002
3780.5000000000,0.0213017479
3780.0000000000,0.0265800278
3779.5000000000,0.0341654364
3779.0000000000,0.0308424467
3778.5000000000,0.0300786761
3778.0000000000,0.0338065312
3777.5000000000,0.0375102782
3777.0000000000,0.0349353730
3776.5000000000,0.0330894794
3776.0000000000,0.0313522650
3775.5000000000,0.0304349596
3775.0000000000,0.0329871259
3774.5000000000,0.0361697009
3774.0000000000,0.0321179518
3773.5000000000,0.0318115388
3773.0000000000,0.0354493123
3772.5000000000,0.0316584014
3772.0000000000,0.0296209636
3771.5000000000,0.0300277988
3771.0000000000,0.0235069351
3770.5000000000,0.0238586434
3770.0000000000,0.0301295584
3769.5000000000,0.0292652495
3769.0000000000,0.0319647222
3768.5000000000,0.0335503252
3768.0000000000,0.0305877290
3767.5000000000,0.0292144535
3767.0000000000,0.0250663504
3766.5000000000,0.0196042637
3766.0000000000,0.0307405443
3765.5000000000,0.0367364371
3765.0000000000,0.0351922778
3764.5000000000,0.0318625948
3764.0000000000,0.0302313385
3763.5000000000,0.0285038417
3763.0000000000,0.0284024068
3762.5000000000,0.0301295584
3762.0000000000,0.0353464829
3761.5000000000,0.0351408864
3761.0000000000,0.0283009920
3760.5000000000,0.0243615062
3760.0000000000,0.0254191391
3759.5000000000,0.0255199808
3759.0000000000,0.0286560321
3758.5000000000,0.0295193056
3758.0000000000,0.0281995975
3757.5000000000,0.0227540921
3757.0000000000,0.0318115388
3756.5000000000,0.0318115388
3756.0000000000,0.0290113203
3755.5000000000,0.0284024068
3755.0000000000,0.0275410252
3754.5000000000,0.0261254514
3754.0000000000,0.0271867623
3753.5000000000,0.0213517597
3753.0000000000,0.0315563355
3752.5000000000,0.0349867436
3752.0000000000,0.0290113203
3751.5000000000,0.0280982232
3751.0000000000,0.0263274352
3750.5000000000,0.0248648667
3750.0000000000,0.0319647222
3749.5000000000,0.0352436743
3749.0000000000,0.0332430483
3748.5000000000,0.0306896008
3748.0000000000,0.0258226260
3747.5000000000,0.0274397821
3747.0000000000,0.0268327459
3746.5000000000,0.0263274352
3746.0000000000,0.0202027291
3745.5000000000,0.0159786920
3745.0000000000,0.0000000000
3744.5000000000,0.0278955351
3744.0000000000,0.0285545668
3743.5000000000,0.0276929278
3743.0000000000,0.0294176679
3742.5000000000,0.0286052969
3742.0000000000,0.0228544068
3741.5000000000,0.0252175156
3741.0000000000,0.0294176679
3740.5000000000,0.0319136559
3740.0000000000,0.0285545668
3739.5000000000,0.0244621385
3739.0000000000,0.0257721727
3738.5000000000,0.0334990995
3738.0000000000,0.0262264333
3737.5000000000,0.0290113203
3737.0000000000,0.0267821922
3736.5000000000,0.0210517623
3736.0000000000,0.0101722838
3735.5000000000,0.0116912885
3735.0000000000,0.0222528152
3734.5000000000,0.0276929278
3734.0000000000,0.0281995975
3733.5000000000,0.0245124621
3733.0000000000,0.0224532667
3732.5000000000,0.0268833046
3732.0000000000,0.0310463127
3731.5000000000,0.0281995975
3731.0000000000,0.0273385590
3730.5000000000,0.0277435720
3730.0000000000,0.0281489078
3729.5000000000,0.0280982232
3729.0000000000,0.0278955351
3728.5000000000,0.0258730844
3728.0000000000,0.0263274352
3727.5000000000,0.0225535221
3727.0000000000,0.0248145082
3726.5000000000,0.0275916544
3726.0000000000,0.0229045716
3725.5000000000,0.0224532667
3725.0000000000,0.0274397821
3724.5000000000,0.0294684842
3724.0000000000,0.0305368008
3723.5000000000,0.0265800278
3723.0000000000,0.0194547573
3722.5000000000,0.0257217243
3722.0000000000,0.0280475436
3721.5000000000,0.0286560321
3721.0000000000,0.0284531217
3720.5000000000,0.0276929278
3720.0000000000,0.0231052802
3719.5000000000,0.0228544068
3719.0000000000,0.0281995975
3718.5000000000,0.0279461995
3718.0000000000,0.0283516969
3717.5000000000,0.0280982232
3717.0000000000,0.0278955351
3716.5000000000,0.0283009920
3716.0000000000,0.0273891680
3715.5000000000,0.0252175156
3715.0000000000,0.0291636626
3714.5000000000,0.0296209636
3714.0000000000,0.0281489078
3713.5000000000,0.0213517597
3713.0000000000,0.0228544068
3712.5000000000,0.0260244896
3712.0000000000,0.0248145082
3711.5000000000,0.0254191391
3711.0000000000,0.0281995975
3710.5000000000,0.0228544068
3710.0000000000,0.0249152301
3709.5000000000,0.0323223298
3709.0000000000,0.0297226419
3708.5000000000,0.0303840467
3708.0000000000,0.0294684842
3707.5000000000,0.0283516969
3707.0000000000,0.0284531217
3706.5000000000,0.0277942213
3706.0000000000,0.0292144535
3705.5000000000,0.0324756672
3705.0000000000,0.0322712276
3704.5000000000,0.0391650846
3704.0000000000,0.0396833176
3703.5000000000,0.0365302781
3703.0000000000,0.0273891680
3702.5000000000,0.0202027291
3702.0000000000,0.0308934055
3701.5000000000,0.0304349596
3701.0000000000,0.0298751974
3700.5000000000,0.0307914929
3700.0000000000,0.0299769266
3699.5000000000,0.0321690386
3699.0000000000,0.0451044748
3698.5000000000,0.0461536618
3698.0000000000,0.0351408864
3697.5000000000,0.0307405443
3697.0000000000,0.0291636626
3696.5000000000,0.0296209636
3696.0000000000,0.0297734886
3695.5000000000,0.0297734886
3695.0000000000,0.0294176679
3694.5000000000,0.0286052969
3694.0000000000,0.0290113203
3693.5000000000,0.0297734886
3693.0000000000,0.0316073659
3692.5000000000,0.0300786761
3692.0000000000,0.0279968690
3691.5000000000,0.0375102782
3691.0000000000,0.0350381194
3690.5000000000,0.0335503252
3690.0000000000,0.0295193056
3689.5000000000,0.0275916544
3689.0000000000,0.0374070313
3688.5000000000,0.0332430483
3688.0000000000,0.0306896008
3687.5000000000,0.0306896008
3687.0000000000,0.0299769266
3686.5000000000,0.0298243405
3686.0000000000,0.0300786761
3685.5000000000,0.0288082681
3685.0000000000,0.0293160506
3684.5000000000,0.0301295584
3684.0000000000,0.0300786761
3683.5000000000,0.0307405443
3683.0000000000,0.0334478789
3682.5000000000,0.0358093791
3682.0000000000,0.0342167293
3681.5000000000,0.0310463127
3681.0000000000,0.0298243405
3680.5000000000,0.0253687257
3680.0000000000,0.0250663504
3679.5000000000,0.0318115388
3679.0000000000,0.0334990995
3678.5000000000,0.0328336343
3678.0000000000,0.0306386624
3677.5000000000,0.0338065312
3677.0000000000,0.0332430483
3676.5000000000,0.0311482763
3676.0000000000,0.0215518564
3675.5000000000,0.0200530467
3675.0000000000,0.0283009920
3674.5000000000,0.0305877290
3674.0000000000,0.0341141488
3673.5000000000,0.0373038054
3673.0000000000,0.0341654364
3672.5000000000,0.0317094421
3672.0000000000,0.0280475436
3671.5000000000,0.0365818100
3671.0000000000,0.0320668702
3670.5000000000,0.0309443695
3670.0000000000,0.0277942213
3669.5000000000,0.0228042470
3669.0000000000,0.0306386624
3668.5000000000,0.0322201306
3668.0000000000,0.0333966635
3667.5000000000,0.0352436743
3667.0000000000,0.0344732712
3666.5000000000,0.0342167293
3666.0000000000,0.0350895003
3665.5000000000,0.0357064768
3665.0000000000,0.0363757137
3664.5000000000,0.0395277923
3664.0000000000,0.0373554157
3663.5000000000,0.0355007348
3663.0000000000,0.0379234753
3662.5000000000,0.0403058951
3662.0000000000,0.0361697009
3661.5000000000,0.0343706389
3661.0000000000,0.0335503252
3660.5000000000,0.0331406639
3660.0000000000,0.0343706389
3659.5000000000,0.0351408864
3659.0000000000,0.0352436743
3658.5000000000,0.0356035954
3658.0000000000,0.0361697009
3657.5000000000,0.0342167293
3657.0000000000,0.0375619095
3656.5000000000,0.0437437591
3656.0000000000,0.0398907588
3655.5000000000,0.0370974164
3655.0000000000,0.0365302781
3654.5000000000,0.0362726968
3654.0000000000,0.0369426796
3653.5000000000,0.0378718073
3653.0000000000,0.0371490058
3652.5000000000,0.0323223298
3652.0000000000,0.0265294992
3651.5000000000,0.0260244896
3651.0000000000,0.0331918535
3650.5000000000,0.0375102782
3650.0000000000,0.0431169621
3649.5000000000,0.0379751486
3649.0000000000,0.0394241351
3648.5000000000,0.0368395479
3648.0000000000,0.0221526191
3647.5000000000,0.0307914929
3647.0000000000,0.0346785980
3646.5000000000,0.0383370084
3646.0000000000,0.0383887237
3645.5000000000,0.0401501792
3645.0000000000,0.0405655274
3644.5000000000,0.0403058951
3644.0000000000,0.0400982846
3643.5000000000,0.0390097176
3643.0000000000,0.0394241351
3642.5000000000,0.0423345505
3642.0000000000,0.0457337272
3641.5000000000,0.0441620533
3641.0000000000,0.0429082013
3640.5000000000,0.0478368755
3640.0000000000,0.0484695194
3639.5000000000,0.0457862001
3639.0000000000,0.0442143642
3638.5000000000,0.0433780337
3638.0000000000,0.0440051527
3637.5000000000,0.0448425158
3637.0000000000,0.0456812598
3636.5000000000,0.0509549792
3636.0000000000,0.0500545805
3635.5000000000,0.0473102726
3635.0000000000,0.0473629084
3634.5000000000,0.0410331998
3634.0000000000,0.0455238899
3633.5000000000,0.0461536618
3633.0000000000,0.0461011510
3632.5000000000,0.0465739433
3632.0000000000,0.0462061780
3631.5000000000,0.0455238899
3631.0000000000,0.0477841907
3630.5000000000,0.0469419747
3630.0000000000,0.0386991259
3629.5000000000,0.0394759611
3629.0000000000,0.0406174698
3628.5000000000,0.0483640241
3628.0000000000,0.0493671142
3627.5000000000,0.0502662957
3627.0000000000,0.0474681962
3626.5000000000,0.0515384406
3626.0000000000,0.0511670695
3625.5000000000,0.0509549792
3625.0000000000,0.0527605723
3624.5000000000,0.0559090999
3624.0000000000,0.0548930382
3623.5000000000,0.0527605723
3623.0000000000,0.0532928512
3622.5000000000,0.0567663079
3622.0000000000,0.0542523592
3621.5000000000,0.0594544321
3621.0000000000,0.0549464646
3620.5000000000,0.0464688404
3620.0000000000,0.0522819971
3619.5000000000,0.0576249630
3619.0000000000,0.0532928512
3618.5000000000,0.0442143642
3618.0000000000,0.0524946416
3617.5000000000,0.0564446856
3617.0000000000,0.0560161720
3616.5000000000,0.0555880190
3616.0000000000,0.0537723790
3615.5000000000,0.0496314143
3615.0000000000,0.0516976826
3614.5000000000,0.0575712546
3614.0000000000,0.0562303837
3613.5000000000,0.0496314143
3613.0000000000,0.0512731479
3612.5000000000,0.0585926858
3612.0000000000,0.0597779638
3611.5000000000,0.0625363234
3611.0000000000,0.0614528302
3610.5000000000,0.0575712546
3610.0000000000,0.0558555724
3609.5000000000,0.0592388586
3609.0000000000,0.0637852005
3608.5000000000,0.0676051088
3608.0000000000,0.0597779638
3607.5000000000,0.0588079855
3607.0000000000,0.0637852005
3606.5000000000,0.0654733361
3606.0000000000,0.0652551971
3605.5000000000,0.0647102585
3605.0000000000,0.0650371516
3604.5000000000,0.0681531594
3604.0000000000,0.0678242582
3603.5000000000,0.0657461416
3603.0000000000,0.0670029344
3602.5000000000,0.0663468290
3602.0000000000,0.0625905587
3601.5000000000,0.0634591108
3601.0000000000,0.0664014721
3600.5000000000,0.0664014721
3600.0000000000,0.0673860538
3599.5000000000,0.0670029344
3599.0000000000,0.0651461627
3598.5000000000,0.0682079969
3598.0000000000,0.0705716219
3597.5000000000,0.0710677271
3597.0000000000,0.0691411409
3596.5000000000,0.0693059912
3596.0000000000,0.0652006770
3595.5000000000,0.0709023049
3595.0000000000,0.0730016384
3594.5000000000,0.0743875193
3594.0000000000,0.0718404095
3593.5000000000,0.0746096110
3593.0000000000,0.0751096724
3592.5000000000,0.0747762435
3592.0000000000,0.0749429306
3591.5000000000,0.0751096724
3591.0000000000,0.0746096110
3590.5000000000,0.0751652651
3590.0000000000,0.0739990918
3589.5000000000,0.0677146717
3589.0000000000,0.0685920254
3588.5000000000,0.0746651491
3588.0000000000,0.0728909309
3587.5000000000,0.0637852005
3587.0000000000,0.0709574397
3586.5000000000,0.0789598966
3586.0000000000,0.0792960802
3585.5000000000,0.0798007725
3585.0000000000,0.0799129944
3584.5000000000,0.0782322603
3584.0000000000,0.0791279606
3583.5000000000,0.0798568803
3583.0000000000,0.0804744755
3582.5000000000,0.0817682390
3582.0000000000,0.0827830501
3581.5000000000,0.0844222941
3581.0000000000,0.0819372336
3580.5000000000,0.0841958771
3580.0000000000,0.0883439350
3579.5000000000,0.0877167165
3579.0000000000,0.0861804512
3578.5000000000,0.0847621086
3578.0000000000,0.0834042106
3577.5000000000,0.0840827064
3577.0000000000,0.0859532504
3576.5000000000,0.0861236415
3576.0000000000,0.0857261511
3575.5000000000,0.0855558931
3575.0000000000,0.0861804512
3574.5000000000,0.0872610428
3574.0000000000,0.0877737044
3573.5000000000,0.0885151290
3573.0000000000,0.0890861919
3572.5000000000,0.0901729809
3572.0000000000,0.0900584726
3571.5000000000,0.0881727987
3571.0000000000,0.0888576898
3570.5000000000,0.0918362540
3570.0000000000,0.0917788092
3569.5000000000,0.0886863805
3569.0000000000,0.0777850010
3568.5000000000,0.0835172304
3568.0000000000,0.0914342761
3567.5000000000,0.0835172304
3567.0000000000,0.0836302753
3566.5000000000,0.0847621086
3566.0000000000,0.0933897232
3565.5000000000,0.0974394713
3565.0000000000,0.0968009431
3564.5000000000,0.0936779240
3564.0000000000,0.0950635658
3563.5000000000,0.0971491319
3563.0000000000,0.0959894285
3562.5000000000,0.0969750077
3562.0000000000,0.0974975591
3561.5000000000,0.0977299766
3561.0000000000,0.0947168013
3560.5000000000,0.0962791065
3560.0000000000,0.0991267162
3559.5000000000,0.0995931497
3559.0000000000,0.1003520175
3558.5000000000,0.1009950220
3558.0000000000,0.1006441915
3557.5000000000,0.1014631726
3557.0000000000,0.1024007686
3556.5000000000,0.1030463699
3556.0000000000,0.1031051015
3555.5000000000,0.1033400961
3555.0000000000,0.1029289269
3554.5000000000,0.1017559858
3554.0000000000,0.1038692311
3553.5000000000,0.1043989171
3553.0000000000,0.0999432557
3552.5000000000,0.1026941222
3552.0000000000,0.1076479279
3551.5000000000,0.1085376355
3551.0000000000,0.1076479279
3550.5000000000,0.1077071934
3550.0000000000,0.1078850311
3549.5000000000,0.1073517042
3549.0000000000,0.1075886694
3548.5000000000,0.1085376355
3548.0000000000,0.1043989171
3547.5000000000,0.1029289269
3547.0000000000,0.1091316396
3546.5000000000,0.1091316396
3546.0000000000,0.1051060243
3545.5000000000,0.1079443242
3545.0000000000,0.1101430414
3544.5000000000,0.1103217330
3544.0000000000,0.1108581848
3543.5000000000,0.1119327887
3543.0000000000,0.1136089205
3542.5000000000,0.1138488194
3542.0000000000,0.1140288179
3541.5000000000,0.1146292733
3541.0000000000,0.1153507566
3540.5000000000,0.1155914787
3540.0000000000,0.1164952024
3539.5000000000,0.1164952024
3539.0000000000,0.1165555077
3538.5000000000,0.1173401289
3538.0000000000,0.1175213674
3537.5000000000,0.1167364668
3537.0000000000,0.1157118824
3536.5000000000,0.1179445084
3536.0000000000,0.1190342044
3535.5000000000,0.1193979558
3535.0000000000,0.1197619675
3534.5000000000,0.1202477220
3534.0000000000,0.1206731381
3533.5000000000,0.1212206250
3533.0000000000,0.1219515254
3532.5000000000,0.1219515254
3532.0000000000,0.1215859439
3531.5000000000,0.1217687018
3531.0000000000,0.1228055720
3530.5000000000,0.1238445603
3530.0000000000,0.1223173698
3529.5000000000,0.1242117693
3529.0000000000,0.1249469836
3528.5000000000,0.1239057434
3528.0000000000,0.1223173698
3527.5000000000,0.1239669338
3527.0000000000,0.1266051116
3526.5000000000,0.1254990926
3526.0000000000,0.1250696227
3525.5000000000,0.1267896822
3525.0000000000,0.1260518015
3524.5000000000,0.1262361713
3524.0000000000,0.1267896822
3523.5000000000,0.1254377175
3523.0000000000,0.1290097687
3522.5000000000,0.1304952280
3522.0000000000,0.1306812159
3521.5000000000,0.1309293055
3521.0000000000,0.1314258479
3520.5000000000,0.1314258479
3520.0000000000,0.1316121764
3519.5000000000,0.1317985732
3519.0000000000,0.1331052666
3518.5000000000,0.1332298888
3518.0000000000,0.1332298888
3517.5000000000,0.1340406785
3517.0000000000,0.1346027525
3516.5000000000,0.1348527626
3516.0000000000,0.1354157352
3515.5000000000,0.1357287672
3515.0000000000,0.1361046601
3514.5000000000,0.1368572802
3514.0000000000,0.1387437171
3513.5000000000,0.1384917876
3513.0000000000,0.1378625092
3512.5000000000,0.1373596464
3512.0000000000,0.1380512110
3511.5000000000,0.1384288247
3511.0000000000,0.1389327461
3510.5000000000,0.1374224770
3510.0000000000,0.1363554098
3509.5000000000,0.1391218455
3509.0000000000,0.1406371763
3508.5000000000,0.1415865557
3508.0000000000,0.1420936169
3507.5000000000,0.1421570351
3507.0000000000,0.1424742447
3506.5000000000,0.1424107870
3506.0000000000,0.1430457211
3505.5000000000,0.1424107870
3505.0000000000,0.1431092581
3504.5000000000,0.1429186709
3504.0000000000,0.1413965380
3503.5000000000,0.1434906471
3503.0000000000,0.1443816682
3502.5000000000,0.1450828529
3502.0000000000,0.1454657251
3501.5000000000,0.1466160739
3501.0000000000,0.1472562826
3500.5000000000,0.1470641353
3500.0000000000,0.1476407949
3499.5000000000,0.1484106926
3499.0000000000,0.1489888816
3498.5000000000,0.1494390390
3498.0000000000,0.1504050057
3497.5000000000,0.1492460656
3497.0000000000,0.1493747064
3496.5000000000,0.1506629069
3496.0000000000,0.1500828129
3495.5000000000,0.1509854674
3495.0000000000,0.1518897266
3494.5000000000,0.1524071689
3494.0000000000,0.1524718862
3493.5000000000,0.1529899213
3493.0000000000,0.1535733421
3492.5000000000,0.1537679645
3492.0000000000,0.1538328552
3491.5000000000,0.1542223733
3491.0000000000,0.1546121899
3490.5000000000,0.1548722337
3490.0000000000,0.1553927205
3489.5000000000,0.1559789055
3489.0000000000,0.1548072103
3488.5000000000,0.1550673539
3488.0000000000,0.1568268116
3487.5000000000,0.1572186301
3487.0000000000,0.1575453762
3486.5000000000,0.1580031737
3486.0000000000,0.1585268758
3485.5000000000,0.1585923765
3485.0000000000,0.1588544637
3484.5000000000,0.1596415365
3484.0000000000,0.1600355301
3483.5000000000,0.1598384951
3483.0000000000,0.1579377488
3482.5000000000,0.1604955753
3482.0000000000,0.1611535054
3481.5000000000,0.1605613300
3481.0000000000,0.1607586452
3480.5000000000,0.1623399284
3480.0000000000,0.1635952733
3479.5000000000,0.1635291252
3479.0000000000,0.1637937692
3478.5000000000,0.1643897220
3478.0000000000,0.1654509208
3477.5000000000,0.1649863739
3477.0000000000,0.1649200446
3476.5000000000,0.1653181498
3476.0000000000,0.1648537241
3475.5000000000,0.1654509208
3475.0000000000,0.1660488195
3474.5000000000,0.1665143383
3474.0000000000,0.1667805404
3473.5000000000,0.1671801050
3473.0000000000,0.1677133464
3472.5000000000,0.1678467442
3472.0000000000,0.1680469065
3471.5000000000,0.1685142583
3471.0000000000,0.1685810579
3470.5000000000,0.1693164333
3470.0000000000,0.1702539058
3469.5000000000,0.1708574805
3469.0000000000,0.1707903812
3468.5000000000,0.1706562093
3468.0000000000,0.1705220728
3467.5000000000,0.1707903812
3467.0000000000,0.1719995237
3466.5000000000,0.1719322736
3466.0000000000,0.1722686128
3465.5000000000,0.1724032107
3465.0000000000,0.1726051745
3464.5000000000,0.1731441368
3464.0000000000,0.1731441368
3463.5000000000,0.1724705231
3463.0000000000,0.1731441368
3462.5000000000,0.1746968423
3462.0000000000,0.1743588942
3461.5000000000,0.1746968423
3461.0000000000,0.1748320845
3460.5000000000,0.1755765597
3460.0000000000,0.1761864873
3459.5000000000,0.1757120360
3459.0000000000,0.1758475483
3458.5000000000,0.1765256523
3458.0000000000,0.1767971472
3457.5000000000,0.1770008635
3457.0000000000,0.1768650435
3456.5000000000,0.1774085410
3456.0000000000,0.1778165456
3455.5000000000,0.1780887306
3455.0000000000,0.1782929650
3454.5000000000,0.1786335379
3454.0000000000,0.1790425267
3453.5000000000,0.1792471445
3453.0000000000,0.1794518446
3452.5000000000,0.1799297988
3452.0000000000,0.1797931946
3451.5000000000,0.1802714699
3451.0000000000,0.1805449720
3450.5000000000,0.1807501952
3450.0000000000,0.1811608902
3449.5000000000,0.1812293716
3449.0000000000,0.1812978622
3448.5000000000,0.1815719170
3448.0000000000,0.1787698310
3447.5000000000,0.1802714699
3447.0000000000,0.1828069942
3446.5000000000,0.1830131322
3446.0000000000,0.1825322733
3445.5000000000,0.1828069942
3445.0000000000,0.1832193539
3444.5000000000,0.1836320482
3444.0000000000,0.1837696874
3443.5000000000,0.1832881130
3443.0000000000,0.1830131322
3442.5000000000,0.1842517181
3442.0000000000,0.1845963056
3441.5000000000,0.1849411268
3441.0000000000,0.1850791208
3440.5000000000,0.1854933274
3440.0000000000,0.1858387574
3439.5000000000,0.1859078715
3439.0000000000,0.1854933274
3438.5000000000,0.1859769951
3438.0000000000,0.1870149772
3437.5000000000,0.1871535350
3437.0000000000,0.1868764572
3436.5000000000,0.1868764572
3436.0000000000,0.1872921306
3435.5000000000,0.1880550819
3435.0000000000,0.1887496685
3434.5000000000,0.1884022566
3434.0000000000,0.1881939234
3433.5000000000,0.1877775126
3433.0000000000,0.1879162783
3432.5000000000,0.1885411929
3432.0000000000,0.1881244979
3431.5000000000,0.1886801671
3431.0000000000,0.1898629837
3430.5000000000,0.1897236860
3430.0000000000,0.1894452049
3429.5000000000,0.1894452049
3429.0000000000,0.1898629837
3428.5000000000,0.1899326469
3428.0000000000,0.1900023196
3427.5000000000,0.1901416937
3427.0000000000,0.1900023196
3426.5000000000,0.1904205564
3426.0000000000,0.1909787410
3425.5000000000,0.1906298039
3425.0000000000,0.1906298039
3424.5000000000,0.1908391375
3424.0000000000,0.1906298039
3423.5000000000,0.1909089345
3423.0000000000,0.1909787410
3422.5000000000,0.1911882183
3422.0000000000,0.1912580632
3421.5000000000,0.1904902960
3421.0000000000,0.1904205564
3420.5000000000,0.1915375389
3420.0000000000,0.1917472464
3419.5000000000,0.1919570405
3419.0000000000,0.1918171682
3418.5000000000,0.1921669211
3418.0000000000,0.1925169147
3417.5000000000,0.1925169147
3417.0000000000,0.1927270265
3416.5000000000,0.1926569796
3416.0000000000,0.1925869423
3415.5000000000,0.1925869423
3415.0000000000,0.1927970831
3414.5000000000,0.1930774059
3414.0000000000,0.1930774059
3413.5000000000,0.1932877494
3413.0000000000,0.1939895233
3412.5000000000,0.1938490911
3412.0000000000,0.1935683428
3411.5000000000,0.1935683428
3411.0000000000,0.1934981799
3410.5000000000,0.1934280268
3410.0000000000,0.1937086976
3409.5000000000,0.1941299944
3409.0000000000,0.1945516405
3408.5000000000,0.1941299944
3408.0000000000,0.1939193024
3407.5000000000,0.1941299944
3407.0000000000,0.1939895233
3406.5000000000,0.1939193024
3406.0000000000,0.1941299944
3405.5000000000,0.1939193024
3405.0000000000,0.1939895233
3404.5000000000,0.1934981799
3404.0000000000,0.1939895233
3403.5000000000,0.1940597540
3403.0000000000,0.1941299944
3402.5000000000,0.1945516405
3402.0000000000,0.1948329322
3401.5000000000,0.1947625946
3401.0000000000,0.1949736364
3400.5000000000,0.1949736364
3400.0000000000,0.1953959826
3399.5000000000,0.1950440031
3399.0000000000,0.1947625946
3398.5000000000,0.1944813418
3398.0000000000,0.1930774059
3397.5000000000,0.1933578832
3397.0000000000,0.1937086976
3396.5000000000,0.1939193024
3396.0000000000,0.1938490911
3395.5000000000,0.1942002445
3395.0000000000,0.1942002445
3394.5000000000,0.1940597540
3394.0000000000,0.1937086976
3393.5000000000,0.1924468967
3393.0000000000,0.1933578832
3392.5000000000,0.1944110529
3392.0000000000,0.1947625946
3391.5000000000,0.1948329322
3391.0000000000,0.1946219488
3390.5000000000,0.1941299944
3390.0000000000,0.1937788895
3389.5000000000,0.1936385153
3389.0000000000,0.1934981799
3388.5000000000,0.1934981799
3388.0000000000,0.1934280268
3387.5000000000,0.1932176252
3387.0000000000,0.1930073107
3386.5000000000,0.1926569796
3386.0000000000,0.1927270265
3385.5000000000,0.1925869423
3385.0000000000,0.1924468967
3384.5000000000,0.1925169147
3384.0000000000,0.1926569796
3383.5000000000,0.1926569796
3383.0000000000,0.1925169147
3382.5000000000,0.1919570405
3382.0000000000,0.1923768884
3381.5000000000,0.1922369006
3381.0000000000,0.1922369006
3380.5000000000,0.1923768884
3380.0000000000,0.1920969513
3379.5000000000,0.1918171682
3379.0000000000,0.1916074318
3378.5000000000,0.1916773343
3378.0000000000,0.1913279177
3377.5000000000,0.1915375389
3377.0000000000,0.1915375389
3376.5000000000,0.1913977819
3376.0000000000,0.1911183830
3375.5000000000,0.1908391375
3375.0000000000,0.1909787410
3374.5000000000,0.1905600452
3374.0000000000,0.1906298039
3373.5000000000,0.1906298039
3373.0000000000,0.1905600452
3372.5000000000,0.1901416937
3372.0000000000,0.1898629837
3371.5000000000,0.1896540514
3371.0000000000,0.1896540514
3370.5000000000,0.1902113950
3370.0000000000,0.1904205564
3369.5000000000,0.1901416937
3369.0000000000,0.1897236860
3368.5000000000,0.1894452049
3368.0000000000,0.1887496685
3367.5000000000,0.1891668762
3367.0000000000,0.1892364441
3366.5000000000,0.1888191794
3366.0000000000,0.1886801671
3365.5000000000,0.1877775126
3365.0000000000,0.1877081440
3364.5000000000,0.1876387848
3364.0000000000,0.1874307639
3363.5000000000,0.1873614425
3363.0000000000,0.1872228281
3362.5000000000,0.1867379748
3362.0000000000,0.1864611232
3361.5000000000,0.1868764572
3361.0000000000,0.1867379748
3360.5000000000,0.1863919338
3360.0000000000,0.1862535833
3359.5000000000,0.1863919338
3359.0000000000,0.1858387574
3358.5000000000,0.1857696526
3358.0000000000,0.1854933274
3357.5000000000,0.1850101191
3357.0000000000,0.1848721439
3356.5000000000,0.1844584426
3356.0000000000,0.1841139484
3355.5000000000,0.1841828286
3355.0000000000,0.1840450776
3354.5000000000,0.1841828286
3354.0000000000,0.1838385209
3353.5000000000,0.1834944462
3353.0000000000,0.1834944462
3352.5000000000,0.1832881130
3352.0000000000,0.1832193539
3351.5000000000,0.1833568814
3351.0000000000,0.1831506040
3350.5000000000,0.1832193539
3350.0000000000,0.1825322733
3349.5000000000,0.1823263300
3349.0000000000,0.1819146933
3348.5000000000,0.1817089998
3348.0000000000,0.1812978622
3347.5000000000,0.1812978622
3347.0000000000,0.1808870567
3346.5000000000,0.1808870567
3346.0000000000,0.1804082026
3345.5000000000,0.1803398316
3345.0000000000,0.1802031173
3344.5000000000,0.1797931946
3344.0000000000,0.1799981147
3343.5000000000,0.1802031173
3343.0000000000,0.1797249063
3342.5000000000,0.1793153687
3342.0000000000,0.1787016799
3341.5000000000,0.1786335379
3341.0000000000,0.1779526199
3340.5000000000,0.1780206707
3340.0000000000,0.1782248777
3339.5000000000,0.1781567996
3339.0000000000,0.1787016799
3338.5000000000,0.1774765191
